post_id,campaign_id,creator_id,post_date,platform,format,views_at_24h,views_at_7d,views_at_30d,views_final,total_payout_earned,flagged_suspicious
PO02942,CA025,CR0488,2025-03-14,youtube,short,1664,5368,6547,7798,0,False
PO02943,CA025,CR0059,2025-03-14,youtube,reel,3799,14778,31046,32421,500,False
PO02944,CA025,CR1161,2025-03-14,youtube,short,2830,9307,15124,15954,500,False
PO02945,CA025,CR0447,2025-03-14,youtube,reel,9538,24256,29895,36760,500,False
PO02946,CA025,CR0623,2025-03-14,youtube,long_form,271,2003,8821,10736,500,True
PO02947,CA025,CR1039,2025-03-14,youtube,short,1106,4174,5610,6268,0,False
PO02948,CA025,CR0190,2025-03-14,youtube,short,2198,7614,10740,12560,500,False
PO02949,CA025,CR0345,2025-03-14,youtube,short,106,301,497,513,0,False
PO02950,CA025,CR0946,2025-03-14,youtube,short,1344,4388,7597,8500,0,False
PO02951,CA025,CR1107,2025-03-14,youtube,reel,288,1182,2519,2679,0,False
PO02952,CA025,CR0869,2025-03-14,youtube,short,1195,1810,4517,4801,0,False
PO02953,CA025,CR0468,2025-03-14,youtube,short,990,1622,3185,3917,0,False
PO02954,CA025,CR0102,2025-03-14,youtube,long_form,749,2733,4482,5532,0,False
PO02955,CA025,CR0264,2025-03-14,youtube,short,737,1224,2643,2794,0,False
PO02956,CA025,CR0615,2025-03-14,youtube,short,11093,31782,51416,51285,1950,False
PO02957,CA025,CR0712,2025-03-14,youtube,long_form,988,6634,9288,11019,500,False
PO02958,CA025,CR0308,2025-03-14,youtube,long_form,20168,78718,132672,147573,4850,False
PO02959,CA025,CR0306,2025-03-14,youtube,short,759,1417,2810,3509,0,False
PO02960,CA025,CR0388,2025-03-14,youtube,long_form,1375,5000,7235,7402,0,False
PO02961,CA025,CR0580,2025-03-14,youtube,long_form,100,144,223,239,0,False
PO02962,CA025,CR0768,2025-03-14,youtube,short,208,511,1161,1299,0,False
PO02963,CA025,CR0295,2025-03-14,youtube,short,3940,10368,12212,15053,500,False
PO02964,CA025,CR0467,2025-03-14,youtube,short,580,1224,2757,3246,0,False
PO02965,CA025,CR0883,2025-03-14,youtube,short,1692,2397,6389,6655,0,False
PO02966,CA025,CR1067,2025-03-14,youtube,short,3333,22864,31704,33174,500,False
PO02967,CA025,CR0458,2025-03-14,youtube,short,294,1172,2728,2797,0,False
PO02968,CA025,CR0444,2025-03-14,youtube,short,1551,4154,5897,6589,0,False
PO02969,CA025,CR0885,2025-03-14,youtube,short,1012,5221,8475,9233,0,False
PO02970,CA025,CR0625,2025-03-14,youtube,long_form,1896,5425,8155,9112,0,False
PO02971,CA025,CR0592,2025-03-14,youtube,short,554,793,1893,2035,0,False
PO02972,CA025,CR0408,2025-03-14,youtube,reel,100,100,102,113,0,False
PO02973,CA025,CR0632,2025-03-14,youtube,reel,4730,18280,32884,35936,500,False
PO02974,CA025,CR0714,2025-03-14,youtube,long_form,100,100,100,118,0,False
PO02975,CA025,CR0948,2025-03-14,youtube,long_form,1530,5948,7866,9243,0,False
PO02976,CA025,CR0680,2025-03-14,youtube,short,7082,24710,37061,39022,500,False
PO02977,CA025,CR0888,2025-03-14,youtube,long_form,881,2476,4118,4403,0,False
PO02978,CA025,CR0429,2025-03-14,youtube,long_form,612,2279,5072,6065,0,False
PO02979,CA025,CR0971,2025-03-14,youtube,short,1615,4101,5697,6167,0,False
PO02980,CA025,CR0812,2025-03-14,youtube,short,1823,3962,10956,11244,500,False
PO02981,CA025,CR0337,2025-03-14,youtube,short,28571,77491,143770,168530,4850,False
PO02982,CA025,CR0208,2025-03-14,youtube,reel,2379,17139,26638,27019,500,False
PO02983,CA025,CR0736,2025-03-14,youtube,short,2303,10755,17654,20249,500,False
PO02984,CA025,CR0704,2025-03-14,youtube,short,447,1434,3642,3631,0,False
PO02985,CA025,CR1114,2025-03-14,youtube,reel,1885,3703,7014,8180,0,False
PO02986,CA025,CR1075,2025-03-14,youtube,short,2911,14580,24417,26226,500,False
PO02987,CA025,CR0887,2025-03-14,youtube,short,7170,13090,23019,25977,500,False
PO02988,CA025,CR0332,2025-03-14,youtube,carousel,1635,4589,8213,8105,0,False
PO02989,CA025,CR0906,2025-03-14,youtube,short,9574,14245,31830,38542,500,False
PO02990,CA025,CR0478,2025-03-14,youtube,long_form,1306,5169,12263,12618,500,False
PO02991,CA025,CR0522,2025-03-14,youtube,carousel,100,100,882,942,0,True
PO02992,CA025,CR0144,2025-03-14,youtube,long_form,3747,30451,35380,44098,1950,False
PO02993,CA025,CR0699,2025-03-14,youtube,long_form,1796,5277,10651,11113,500,False
PO02994,CA025,CR0871,2025-03-14,youtube,short,2266,9464,14152,14079,500,False
PO02995,CA025,CR0559,2025-03-14,youtube,short,636,2390,6463,6518,0,False
PO02996,CA025,CR0944,2025-03-14,youtube,short,325,2118,3709,3960,0,False
PO02997,CA026,CR0489,2025-03-17,instagram,reel,2278,8059,13579,13769,850,False
PO02998,CA026,CR0698,2025-03-17,instagram,short,253,789,1039,1193,0,False
PO02999,CA026,CR0763,2025-03-17,instagram,short,1697,6637,14384,15040,850,False
PO03000,CA026,CR0005,2025-03-17,instagram,long_form,1247,4898,9613,9842,0,False
PO03001,CA026,CR0036,2025-03-17,instagram,reel,2733,8820,12309,14928,850,False
PO03002,CA026,CR0228,2025-03-17,instagram,reel,1485,5413,10098,10635,0,False
PO03003,CA026,CR1103,2025-03-17,instagram,reel,17258,37462,67582,68508,3500,False
PO03004,CA026,CR0609,2025-03-17,instagram,short,611,3753,5689,5670,0,False
PO03005,CA026,CR1113,2025-03-17,instagram,long_form,100,330,434,526,0,False
PO03006,CA026,CR0130,2025-03-17,instagram,short,11028,40569,70717,69986,3500,False
PO03007,CA026,CR0810,2025-03-17,instagram,reel,8961,21009,34004,36334,850,False
PO03008,CA026,CR0735,2025-03-17,instagram,reel,309,980,1790,2029,0,False
PO03009,CA026,CR0514,2025-03-17,instagram,reel,3269,10752,17238,19117,850,False
PO03010,CA026,CR0415,2025-03-17,instagram,long_form,4769,20403,28374,29527,850,False
PO03011,CA026,CR1033,2025-03-17,instagram,short,29841,54930,105979,109989,3500,False
PO03012,CA026,CR0135,2025-03-17,instagram,long_form,3522,9166,26188,25601,850,False
PO03013,CA026,CR0420,2025-03-17,instagram,long_form,1405,4628,10546,12690,850,False
PO03014,CA026,CR0192,2025-03-17,instagram,long_form,730,3087,5698,6234,0,False
PO03015,CA026,CR0222,2025-03-17,instagram,reel,10825,52957,77422,78353,3500,False
PO03016,CA026,CR0523,2025-03-17,instagram,long_form,30786,56736,151967,156130,8700,False
PO03017,CA026,CR0786,2025-03-17,instagram,reel,9929,19927,55893,55636,3500,False
PO03018,CA026,CR0391,2025-03-17,instagram,reel,849,4881,9234,9043,0,False
PO03019,CA026,CR1181,2025-03-17,instagram,carousel,181,1008,1373,1641,0,False
PO03020,CA026,CR0510,2025-03-17,instagram,reel,3464,14758,20373,24455,850,False
PO03021,CA026,CR0049,2025-03-17,instagram,short,45325,79619,181271,202968,8700,False
PO03022,CA026,CR1120,2025-03-17,instagram,reel,196921,752085,926751,1150590,30500,False
PO03023,CA026,CR0815,2025-03-17,instagram,long_form,3055,19430,29799,29593,850,False
PO03024,CA026,CR0146,2025-03-17,instagram,reel,15732,63440,114105,130044,8700,False
PO03025,CA026,CR0227,2025-03-17,instagram,reel,2724,12847,21837,23664,850,False
PO03026,CA026,CR0169,2025-03-17,instagram,reel,3811,13319,28350,28228,850,False
PO03027,CA026,CR0001,2025-03-17,instagram,reel,25340,59925,87668,100777,3500,False
PO03028,CA026,CR0361,2025-03-17,instagram,short,5207,28554,54739,59702,3500,False
PO03029,CA026,CR0240,2025-03-17,instagram,carousel,253,961,1632,1806,0,False
PO03030,CA026,CR0115,2025-03-17,instagram,reel,16458,31083,61650,62168,3500,False
PO03031,CA026,CR1090,2025-03-17,instagram,short,143,547,1271,1264,0,False
PO03032,CA026,CR0941,2025-03-17,instagram,short,7109,37931,60555,73338,3500,False
PO03033,CA026,CR0207,2025-03-17,instagram,long_form,625,2170,3147,3431,0,False
PO03034,CA026,CR0691,2025-03-17,instagram,reel,100,447,2297,2902,0,True
PO03035,CA026,CR0821,2025-03-17,instagram,reel,2888,7739,20159,21108,850,False
PO03036,CA026,CR0508,2025-03-17,instagram,short,16410,45091,85568,91542,3500,False
PO03037,CA026,CR0320,2025-03-17,instagram,short,2986,6588,14139,14391,850,False
PO03038,CA026,CR0993,2025-03-17,instagram,reel,407,1067,1542,1877,0,False
PO03039,CA026,CR0053,2025-03-17,instagram,short,22454,143249,225630,226114,8700,False
PO03040,CA026,CR0677,2025-03-17,instagram,reel,5593,39316,45050,56239,3500,False
PO03041,CA026,CR0139,2025-03-17,instagram,long_form,126,409,853,859,0,False
PO03042,CA026,CR0831,2025-03-17,instagram,short,785,1329,2999,3626,0,False
PO03043,CA026,CR1074,2025-03-17,instagram,reel,7154,23470,36944,45023,850,False
PO03044,CA026,CR0529,2025-03-17,instagram,long_form,8880,14495,35988,36631,850,False
PO03045,CA026,CR1164,2025-03-17,instagram,reel,264,1538,9777,11172,0,True
PO03046,CA026,CR0932,2025-03-17,instagram,reel,19885,56289,67458,83192,3500,False
PO03047,CA026,CR1073,2025-03-17,instagram,reel,2827,6896,13174,13486,850,False
PO03048,CA026,CR0749,2025-03-17,instagram,reel,139272,351235,548899,541020,30500,False
PO03049,CA026,CR0340,2025-03-17,instagram,reel,1242,3924,6982,8181,0,False
PO03050,CA026,CR1104,2025-03-17,instagram,reel,5752,17868,36170,37868,850,False
PO03051,CA026,CR0760,2025-03-17,instagram,short,2284,4650,9800,10705,0,False
PO03052,CA026,CR0597,2025-03-17,instagram,reel,561,3948,4608,5708,0,False
PO03053,CA026,CR0793,2025-03-17,instagram,short,6351,9307,20885,25943,850,False
PO03054,CA026,CR0057,2025-03-17,instagram,short,2602,8331,40184,53425,3500,True
PO03055,CA026,CR0717,2025-03-17,instagram,reel,1391,6083,53019,56036,3500,True
PO03056,CA026,CR1106,2025-03-17,instagram,short,120,637,1000,982,0,False
PO03057,CA026,CR0189,2025-03-17,instagram,reel,1629,6272,9704,9765,0,False
PO03058,CA026,CR0495,2025-03-17,instagram,reel,2794,7380,13654,14085,850,False
PO03059,CA026,CR0832,2025-03-17,instagram,reel,6745,14293,33271,40193,850,False
PO03060,CA026,CR0610,2025-03-17,instagram,reel,102,445,731,761,0,False
PO03061,CA026,CR0605,2025-03-17,instagram,reel,2111,8600,15125,18034,850,False
PO03062,CA026,CR0943,2025-03-17,instagram,short,2449,12667,17745,19068,850,False
PO03063,CA026,CR0842,2025-03-17,instagram,short,7612,16172,33840,33315,850,False
PO03064,CA026,CR0412,2025-03-17,instagram,short,1510,8136,12529,15273,850,False
PO03065,CA026,CR0106,2025-03-17,instagram,short,20443,42645,85120,97449,3500,False
PO03066,CA026,CR0738,2025-03-17,instagram,reel,1257,4657,8462,8361,0,False
PO03067,CA026,CR0511,2025-03-17,instagram,short,1764,3472,5919,6900,0,False
PO03068,CA026,CR0155,2025-03-17,instagram,reel,1312,3251,4439,4717,0,False
PO03069,CA026,CR0822,2025-03-17,instagram,long_form,1823,4760,6106,7160,0,False
PO03070,CA026,CR0550,2025-03-17,instagram,reel,3350,8766,12512,12562,850,False
PO03071,CA026,CR0151,2025-03-17,instagram,long_form,5579,9598,26351,26816,850,False
PO03072,CA026,CR0452,2025-03-17,instagram,short,2290,6200,8275,9642,0,False
PO03073,CA026,CR1157,2025-03-17,instagram,long_form,1187,4203,6702,6654,0,False
PO03074,CA027,CR0093,2025-03-20,youtube,long_form,456,815,1690,1793,0,False
PO03075,CA027,CR0232,2025-03-20,youtube,long_form,1764,4097,7061,8157,0,False
PO03076,CA027,CR0182,2025-03-20,youtube,short,3624,7608,13578,16970,900,False
PO03077,CA027,CR0773,2025-03-20,youtube,long_form,12627,46685,90594,99376,9000,False
PO03078,CA027,CR0306,2025-03-20,youtube,long_form,1687,9347,12398,14460,900,False
PO03079,CA027,CR0971,2025-03-20,youtube,short,3420,7086,12044,15024,900,False
PO03080,CA027,CR0752,2025-03-20,youtube,long_form,10972,19266,39255,44240,3600,False
PO03081,CA027,CR0705,2025-03-20,youtube,short,10408,31011,56912,62419,3600,False
PO03082,CA027,CR0478,2025-03-20,youtube,short,1633,4501,8697,9305,0,False
PO03083,CA027,CR1075,2025-03-20,youtube,short,2558,4333,10992,11275,900,False
PO03084,CA027,CR0559,2025-03-20,youtube,short,24580,131613,186096,194972,9000,False
PO03085,CA027,CR0447,2025-03-20,youtube,long_form,2103,3134,8100,8764,0,False
PO03086,CA027,CR0979,2025-03-20,youtube,reel,6653,19047,27787,28809,900,False
PO03087,CA027,CR0581,2025-03-20,youtube,short,2216,6876,10260,10517,900,False
PO03088,CA027,CR0812,2025-03-20,youtube,long_form,1989,5644,8778,9484,0,False
PO03089,CA027,CR0308,2025-03-20,youtube,short,3284,13546,22672,27190,900,False
PO03090,CA027,CR0498,2025-03-20,youtube,reel,6179,9266,22657,26173,900,False
PO03091,CA027,CR1031,2025-03-20,youtube,reel,883,2601,26038,28624,900,True
PO03092,CA027,CR0465,2025-03-20,youtube,short,2827,10334,17978,18832,900,False
PO03093,CA027,CR0696,2025-03-20,youtube,short,100,325,474,501,0,False
PO03094,CA027,CR0217,2025-03-20,youtube,carousel,757,1801,3035,3660,0,False
PO03095,CA027,CR0768,2025-03-20,youtube,short,956,3031,3658,4471,0,False
PO03096,CA027,CR0348,2025-03-20,youtube,short,2377,11942,21759,22878,900,False
PO03097,CA027,CR0144,2025-03-20,youtube,short,3631,15754,19016,23601,900,False
PO03098,CA027,CR0560,2025-03-20,youtube,short,2100,7113,11568,12298,900,False
PO03099,CA027,CR0413,2025-03-20,youtube,short,8017,30969,37371,45054,3600,False
PO03100,CA027,CR0693,2025-03-20,youtube,long_form,6512,38499,69222,69726,3600,False
PO03101,CA027,CR0450,2025-03-20,youtube,short,8739,53487,84624,82506,3600,False
PO03102,CA027,CR0418,2025-03-20,youtube,reel,3421,20081,33959,35174,900,False
PO03103,CA027,CR0444,2025-03-20,youtube,short,992,4476,5804,7076,0,False
PO03104,CA027,CR0885,2025-03-20,youtube,short,4864,17754,23801,27611,900,False
PO03105,CA027,CR0598,2025-03-20,youtube,short,9144,39421,49675,60553,3600,False
PO03106,CA027,CR0095,2025-03-20,youtube,long_form,7916,15116,31258,34893,900,False
PO03107,CA027,CR1098,2025-03-20,youtube,short,41966,98949,195799,191187,9000,False
PO03108,CA027,CR0871,2025-03-20,youtube,long_form,923,2352,3994,4694,0,False
PO03109,CA027,CR1114,2025-03-20,youtube,short,4734,14761,30606,34644,900,False
PO03110,CA027,CR0141,2025-03-20,youtube,short,3253,16506,22458,23678,900,False
PO03111,CA027,CR0093,2025-03-20,youtube,reel,5266,12630,28862,29257,900,False
PO03112,CA027,CR0295,2025-03-20,youtube,reel,1843,4376,6150,7671,0,False
PO03113,CA027,CR0144,2025-03-20,youtube,short,9425,14483,39567,38930,900,False
PO03114,CA027,CR0559,2025-03-20,youtube,short,1524,5436,8763,9453,0,False
PO03115,CA027,CR0277,2025-03-20,youtube,long_form,1018,3185,4994,4934,0,False
PO03116,CA027,CR0818,2025-03-20,youtube,short,226,563,1348,1573,0,False
PO03117,CA027,CR0887,2025-03-20,youtube,short,12414,20766,48735,49306,3600,False
PO03118,CA027,CR0261,2025-03-20,youtube,long_form,1026,2543,6877,7140,0,False
PO03119,CA027,CR1199,2025-03-20,youtube,short,2908,6436,10479,12901,900,False
PO03120,CA027,CR0670,2025-03-20,youtube,long_form,103357,233181,377980,442379,31550,False
PO03121,CA027,CR1037,2025-03-20,youtube,long_form,736,1801,2769,3405,0,False
PO03122,CA027,CR0288,2025-03-20,youtube,short,570,2406,5175,5130,0,False
PO03123,CA027,CR1018,2025-03-20,youtube,reel,16268,39132,65817,64401,3600,False
PO03124,CA027,CR0467,2025-03-20,youtube,short,8885,32378,61801,63281,3600,False
PO03125,CA027,CR1062,2025-03-20,youtube,short,2531,4518,9769,11172,900,False
PO03126,CA027,CR0615,2025-03-20,youtube,short,3785,11274,28197,29595,900,False
PO03127,CA027,CR0099,2025-03-20,youtube,short,5327,28580,41856,47065,3600,False
PO03128,CA027,CR0653,2025-03-20,youtube,short,2005,4492,11807,12209,900,False
PO03129,CA027,CR1069,2025-03-20,youtube,short,681,1281,3415,3511,0,False
PO03130,CA027,CR0467,2025-03-20,youtube,short,188,1486,2302,2340,0,False
PO03131,CA027,CR0883,2025-03-20,youtube,reel,1967,6573,8522,9940,900,False
PO03132,CA027,CR0623,2025-03-20,youtube,reel,11696,56057,93891,95649,3600,False
PO03133,CA027,CR0268,2025-03-20,youtube,long_form,3774,10913,58094,76165,3600,True
PO03134,CA027,CR0458,2025-03-20,youtube,long_form,2316,8942,12084,15009,900,False
PO03135,CA027,CR0008,2025-03-20,youtube,long_form,3459,9059,21647,24334,900,False
PO03136,CA027,CR0208,2025-03-20,youtube,long_form,48784,194439,365414,397414,31550,False
PO03137,CA027,CR0581,2025-03-20,youtube,short,1305,5120,11420,13320,900,False
PO03138,CA027,CR0488,2025-03-20,youtube,short,1214,5113,32858,42054,3600,True
PO03139,CA027,CR0144,2025-03-20,youtube,short,2435,5421,7686,8759,0,False
PO03140,CA027,CR0468,2025-03-20,youtube,carousel,7213,16304,24845,26831,900,False
PO03141,CA027,CR0103,2025-03-20,youtube,short,1602,5333,11007,10724,900,False
PO03142,CA027,CR0190,2025-03-20,youtube,reel,4515,9912,20702,20814,900,False
PO03143,CA027,CR0757,2025-03-20,youtube,long_form,5879,32484,55131,58702,3600,False
PO03144,CA027,CR0322,2025-03-20,youtube,short,2929,9279,13611,16033,900,False
PO03145,CA027,CR0073,2025-03-20,youtube,short,498,1072,1682,1781,0,False
PO03146,CA027,CR0948,2025-03-20,youtube,short,268,715,1091,1195,0,False
PO03147,CA027,CR0455,2025-03-20,youtube,reel,100,100,183,203,0,True
PO03148,CA027,CR0699,2025-03-20,youtube,short,6840,47940,57405,69214,3600,False
PO03149,CA027,CR0125,2025-03-20,youtube,carousel,138,457,674,713,0,False
PO03150,CA027,CR0293,2025-03-20,youtube,long_form,17126,36899,54295,64143,3600,False
PO03151,CA027,CR0429,2025-03-20,youtube,short,4471,8513,17903,18682,900,False
PO03152,CA027,CR0008,2025-03-20,youtube,reel,15524,66706,112692,140823,9000,False
PO03153,CA027,CR0575,2025-03-20,youtube,reel,10623,39701,48923,59702,3600,False
PO03154,CA027,CR1151,2025-03-20,youtube,long_form,100,220,518,528,0,False
PO03155,CA027,CR1067,2025-03-20,youtube,long_form,5226,48551,239684,312059,9000,True
PO03156,CA027,CR0132,2025-03-20,youtube,short,13470,40126,77725,78343,3600,False
PO03157,CA027,CR0995,2025-03-20,youtube,short,10647,27575,46933,48641,3600,False
PO03158,CA027,CR0541,2025-03-20,youtube,short,826,2417,5917,5841,0,False
PO03159,CA027,CR0332,2025-03-20,youtube,long_form,982,1416,3374,3606,0,False
PO03160,CA027,CR0388,2025-03-20,youtube,short,1933,6485,17782,17467,900,False
PO03161,CA027,CR1015,2025-03-20,youtube,carousel,1554,4271,5340,6317,0,False
PO03162,CA027,CR0426,2025-03-20,youtube,short,28103,68771,109484,125801,9000,False
PO03163,CA027,CR0632,2025-03-20,youtube,short,6053,22557,35734,39856,3600,False
PO03164,CA027,CR0812,2025-03-20,youtube,short,2770,5334,10479,10262,900,False
PO03165,CA027,CR0888,2025-03-20,youtube,long_form,3803,10156,17548,18933,900,False
PO03166,CA027,CR1039,2025-03-20,youtube,short,5412,12910,117764,135919,9000,True
PO03167,CA027,CR0413,2025-03-20,youtube,reel,2571,11423,13645,17006,900,False
PO03168,CA027,CR0920,2025-03-20,youtube,short,664,2840,7556,7839,0,False
PO03169,CA027,CR0623,2025-03-20,youtube,short,1756,3775,7215,8073,0,False
PO03170,CA027,CR0944,2025-03-20,youtube,short,7418,29145,60161,69294,3600,False
PO03171,CA027,CR0757,2025-03-20,youtube,short,13599,47760,82745,102724,9000,False
PO03172,CA027,CR0492,2025-03-20,youtube,short,4584,7865,20196,20102,900,False
PO03173,CA027,CR0426,2025-03-20,youtube,long_form,3141,8798,12769,14101,900,False
PO03174,CA027,CR0059,2025-03-20,youtube,short,21277,31406,68601,77802,3600,False
PO03175,CA027,CR0454,2025-03-20,youtube,long_form,3083,8491,13056,13997,900,False
PO03176,CA027,CR0680,2025-03-20,youtube,short,7604,18372,29025,31748,900,False
PO03177,CA027,CR0059,2025-03-20,youtube,reel,14481,45360,73811,72308,3600,False
PO03178,CA027,CR1107,2025-03-20,youtube,short,1051,3568,5650,6334,0,False
PO03179,CA027,CR0233,2025-03-20,youtube,short,1916,10213,19519,19151,900,False
PO03180,CA027,CR0592,2025-03-20,youtube,reel,724,1757,3022,3769,0,False
PO03181,CA027,CR0288,2025-03-20,youtube,reel,1326,1996,4506,4940,0,False
PO03182,CA027,CR1018,2025-03-20,youtube,short,2717,5163,8528,10255,900,False
PO03183,CA027,CR0488,2025-03-20,youtube,short,4815,6869,16652,17970,900,False
PO03184,CA027,CR1062,2025-03-20,youtube,long_form,568,893,1911,2075,0,False
PO03185,CA027,CR0613,2025-03-20,youtube,reel,21556,54467,79760,96540,3600,False
PO03186,CA027,CR1199,2025-03-20,youtube,long_form,9075,38128,66569,71635,3600,False
PO03187,CA027,CR0004,2025-03-20,youtube,short,3706,9125,16920,16887,900,False
PO03188,CA027,CR0883,2025-03-20,youtube,reel,4410,22713,35980,42529,3600,False
PO03189,CA027,CR0283,2025-03-20,youtube,reel,1287,2909,5902,5779,0,False
PO03190,CA027,CR0354,2025-03-20,youtube,short,8425,14513,35651,34912,900,False
PO03191,CA027,CR0093,2025-03-20,youtube,long_form,1290,3023,8548,8460,0,False
PO03192,CA027,CR0752,2025-03-20,youtube,long_form,1861,8109,12033,13141,900,False
PO03193,CA027,CR0175,2025-03-20,youtube,short,1692,6906,15227,14961,900,False
PO03194,CA027,CR0322,2025-03-20,youtube,long_form,1127,4604,10214,12223,900,False
PO03195,CA027,CR0906,2025-03-20,youtube,short,1561,5898,8252,9454,0,False
PO03196,CA027,CR0438,2025-03-20,youtube,reel,4039,15989,23034,23106,900,False
PO03197,CA027,CR0194,2025-03-20,youtube,long_form,1536,3286,5230,5906,0,False
PO03198,CA027,CR1167,2025-03-20,youtube,short,14041,40915,52567,58952,3600,False
PO03199,CA027,CR0216,2025-03-20,youtube,short,14317,31206,61921,67918,3600,False
PO03200,CA027,CR0264,2025-03-20,youtube,short,259,2454,11210,13916,900,True
